SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,FORECAST_ACTUAL_INDICATOR,datetime
2023-04-19,41,30359,31045,27919,2143,6545,1,15557,0,10,223,71,1012,-176,0,504,1095,499,0,0,1432.0,,2023-04-19 20:00:00
2023-04-19,42,30174,30869,27742,2105,6545,0,15557,0,7,245,81,1023,-174,-14,512,1095,493,0,0,1231.0,,2023-04-19 20:30:00
2023-04-19,43,29706,30313,27235,2099,6545,0,15557,0,6,516,22,1049,-101,0,716,1095,89,0,0,1196.0,,2023-04-19 21:00:00
2023-04-19,44,28471,29147,26114,2092,6545,0,15557,0,8,524,15,1049,-168,0,723,1095,60,0,0,737.0,,2023-04-19 21:30:00
2023-04-19,45,26551,27333,24339,2053,6545,0,15557,0,6,205,-95,906,-170,32,580,1095,-11,0,0,670.0,,2023-04-19 22:00:00
2023-04-19,46,24946,25785,22827,2014,6545,0,15557,0,5,193,-84,901,-191,-54,575,1096,-5,0,0,593.0,,2023-04-19 22:30:00
2023-04-19,47,23388,24144,21411,1987,6545,0,15557,0,7,443,654,825,-191,-58,615,1096,392,0,0,396.0,,2023-04-19 23:00:00
2023-04-19,48,22081,22761,20183,1960,6545,0,15557,0,5,0,691,822,-175,0,616,1095,417,0,0,406.0,,2023-04-19 23:30:00
2023-04-20,1,21203,21805,19366,1905,6545,0,15557,0,8,0,223,912,-94,0,582,1095,346,0,0,457.0,,2023-04-20 00:00:00
2023-04-20,2,20860,21392,19036,1849,6545,0,15564,0,7,0,195,917,-25,0,580,1095,343,0,0,311.0,,2023-04-20 00:30:00
2023-04-20,3,20788,21300,18958,1830,6545,0,15564,0,12,0,312,950,0,0,532,1095,358,0,0,228.0,,2023-04-20 01:00:00
2023-04-20,4,20899,21411,19141,1811,6545,0,15564,0,12,24,326,953,68,30,530,1095,364,0,0,201.0,,2023-04-20 01:30:00
2023-04-20,5,20831,21341,19088,1771,6545,0,15564,0,10,722,568,1039,72,0,502,1095,528,0,0,161.0,,2023-04-20 02:00:00
2023-04-20,6,20471,20983,18748,1730,6545,0,15564,0,12,790,584,1040,15,0,501,1095,536,0,0,241.0,,2023-04-20 02:30:00
2023-04-20,7,20300,20812,18573,1712,6545,0,15564,0,12,862,581,1008,133,0,473,1095,435,0,0,328.0,,2023-04-20 03:00:00
2023-04-20,8,20224,20736,18498,1694,6545,0,15564,0,12,854,575,1006,140,0,471,1095,420,0,0,339.0,,2023-04-20 03:30:00
2023-04-20,9,19971,20481,18314,1671,6545,0,15564,0,10,356,362,825,255,0,91,1096,158,0,0,756.0,,2023-04-20 04:00:00
2023-04-20,10,19937,20444,18290,1647,6545,0,15564,0,7,322,339,819,214,15,76,1095,137,0,0,565.0,,2023-04-20 04:30:00
2023-04-20,11,20488,21105,18771,1619,6545,0,15564,0,8,100,12,336,333,144,-94,1095,-15,0,0,852.0,,2023-04-20 05:00:00
2023-04-20,12,21426,22074,19541,1591,6545,0,15564,0,8,84,-16,312,400,264,-99,1095,-25,0,0,796.0,,2023-04-20 05:30:00
2023-04-20,13,23663,24681,21549,1603,6545,63,15564,0,6,-184,-223,331,400,265,-105,1095,21,0,0,995.0,,2023-04-20 06:00:00
2023-04-20,14,25259,26280,22999,1615,6545,555,15564,0,8,-187,-221,332,385,293,-105,1095,34,0,0,1177.0,,2023-04-20 06:30:00
2023-04-20,15,27495,28002,24949,1628,6545,1386,15564,0,7,422,384,588,260,150,72,1095,346,0,0,923.0,,2023-04-20 07:00:00
2023-04-20,16,28125,28636,25487,1641,6545,2371,15564,0,11,469,430,623,205,91,85,1095,372,0,0,677.0,,2023-04-20 07:30:00
2023-04-20,17,28790,29302,26028,1752,6545,3481,15564,0,12,943,581,918,63,2,682,1095,572,0,0,55.0,,2023-04-20 08:00:00
2023-04-20,18,28160,28702,25409,1862,6545,4645,15564,0,13,962,583,919,-29,0,712,1095,577,0,0,-131.0,,2023-04-20 08:30:00
2023-04-20,19,27335,28006,24577,2039,6545,5748,15564,0,13,613,270,1019,-158,0,937,1095,300,0,0,-552.0,,2023-04-20 09:00:00
2023-04-20,20,26051,26704,23352,2215,6545,6885,15564,0,13,591,238,1021,-140,0,946,1096,278,0,0,-761.0,,2023-04-20 09:30:00
2023-04-20,21,24666,25596,22129,2454,6545,7881,15564,0,9,644,-157,867,-264,0,989,1095,116,0,0,-377.0,,2023-04-20 10:00:00
2023-04-20,22,23698,24600,21292,2693,6545,8857,15564,0,7,641,-180,866,-215,0,979,1095,111,0,0,235.0,,2023-04-20 10:30:00
2023-04-20,23,22789,23493,20479,2817,6545,9694,15564,0,10,364,-11,823,-183,0,287,1095,339,0,0,361.0,,2023-04-20 11:00:00
2023-04-20,24,22002,22651,19814,2941,6545,10404,15564,0,12,331,-4,823,-133,0,250,1095,354,0,0,452.0,,2023-04-20 11:30:00
2023-04-20,25,21432,22615,19341,3018,6545,10846,15564,0,12,-281,-144,1003,-246,0,76,1096,354,0,0,472.0,,2023-04-20 12:00:00
2023-04-20,26,21078,22341,19066,3094,6545,10977,15564,0,12,-302,-149,1011,-300,0,64,1095,347,0,0,356.0,,2023-04-20 12:30:00
2023-04-20,27,20529,21853,18572,3097,6545,11116,15564,0,10,219,47,460,-290,0,-524,1095,118,0,0,426.0,,2023-04-20 13:00:00
2023-04-20,28,20286,21650,18287,3100,6545,10871,15564,0,12,275,55,432,-300,0,-552,1095,101,0,0,400.0,,2023-04-20 13:30:00
2023-04-20,29,20468,21707,18495,3107,6545,10370,15564,0,12,59,-144,756,-274,0,-309,1095,6,0,0,448.0,,2023-04-20 14:00:00
2023-04-20,30,20562,21809,18658,3114,6545,9660,15564,0,11,50,-154,770,-282,0,-300,1095,0,0,0,362.0,,2023-04-20 14:30:00
2023-04-20,31,20714,21698,18781,3078,6545,8627,15564,0,69,-27,-35,943,-300,0,-53,1095,48,0,0,355.0,,2023-04-20 15:00:00
2023-04-20,32,21738,22670,19803,3042,6545,7600,15564,0,11,-46,-29,949,-303,0,-43,1092,45,0,0,601.0,,2023-04-20 15:30:00
2023-04-20,33,23340,24459,21272,3002,6545,6578,15564,0,10,220,-91,1044,-336,0,257,1047,-182,0,0,1021.0,,2023-04-20 16:00:00
2023-04-20,34,24947,26133,22807,2962,6545,5097,15564,0,7,229,-100,1040,-335,-46,263,1045,-198,0,0,812.0,,2023-04-20 16:30:00
2023-04-20,35,26440,28189,24173,2871,6545,3822,15564,0,9,-191,-291,401,-202,-2,-279,1090,-275,0,0,1424.0,,2023-04-20 17:00:00
2023-04-20,36,28059,29876,25799,2779,6545,2882,15564,0,8,-215,-298,365,-213,0,-304,1095,-279,0,0,1451.0,,2023-04-20 17:30:00
2023-04-20,37,29183,30800,26967,2563,6545,2112,15564,0,11,-270,-91,482,-107,0,-389,1095,-249,0,0,1466.0,,2023-04-20 18:00:00
2023-04-20,38,29966,31638,27667,2347,6545,1234,15564,0,9,-255,-68,486,-201,24,-392,1095,-247,0,0,1327.0,,2023-04-20 18:30:00
2023-04-20,39,30805,32214,28426,2224,6545,554,15564,0,10,404,258,485,-352,0,-298,1095,-249,0,0,1150.0,,2023-04-20 19:00:00
2023-04-20,40,30937,32355,28552,2101,6545,125,15564,0,10,444,278,484,-363,0,-294,1095,-251,0,0,1100.0,,2023-04-20 19:30:00
2023-04-20,41,30538,31758,28114,2061,6545,2,15564,0,8,245,166,896,-388,0,-38,1095,-286,0,0,1050.0,,2023-04-20 20:00:00
2023-04-20,42,30011,31237,27616,2020,6545,0,15564,0,5,247,159,950,-352,-57,-29,1095,-283,0,0,1174.0,,2023-04-20 20:30:00
2023-04-20,43,29257,30480,26856,2028,6545,0,15564,0,5,600,195,973,-442,-165,159,1095,-111,0,0,871.0,,2023-04-20 21:00:00
2023-04-20,44,27962,29175,25598,2036,6545,0,15564,0,8,614,184,974,-451,-142,164,1095,-112,0,0,444.0,,2023-04-20 21:30:00
2023-04-20,45,26311,28303,24124,1992,6545,0,15564,0,7,253,-285,892,-392,-98,-183,1095,-527,0,0,733.0,,2023-04-20 22:00:00
2023-04-20,46,25158,27278,23176,1947,6545,0,15564,0,5,214,-310,875,-321,-244,-195,1095,-545,0,0,1132.0,,2023-04-20 22:30:00
2023-04-20,47,23428,25090,21658,1895,6545,0,15564,0,11,-311,-17,498,-321,-258,211,1095,-244,0,0,1278.0,,2023-04-20 23:00:00
2023-04-20,48,22237,23713,20559,1843,6545,0,15564,0,17,-370,-2,496,-253,-107,227,1095,-227,0,0,1295.0,,2023-04-20 23:30:00
2023-04-21,1,21433,22984,19728,1774,6545,0,15564,0,260,-133,-192,676,-139,-2,206,1095,-325,0,0,973.0,,2023-04-21 00:00:00
2023-04-21,2,20954,22566,19206,1704,6545,0,15568,0,356,-120,-205,689,-100,0,205,1095,-331,0,0,893.0,,2023-04-21 00:30:00
2023-04-21,3,20820,22431,19146,1676,6545,0,15568,0,358,-168,-144,790,-100,0,316,1095,-341,0,0,879.0,,2023-04-21 01:00:00
2023-04-21,4,21050,22620,19443,1647,6545,0,15568,0,320,-169,-140,796,-100,0,318,1095,-341,0,0,1100.0,,2023-04-21 01:30:00
2023-04-21,5,20826,22258,19163,1616,6545,0,15568,0,296,-65,-155,829,-100,0,-20,1095,-296,0,0,948.0,,2023-04-21 02:00:00
2023-04-21,6,20490,22003,18784,1584,6545,0,15568,0,356,-73,-157,822,-100,0,-34,1095,-293,0,0,903.0,,2023-04-21 02:30:00
2023-04-21,7,20123,21891,18423,1582,6545,0,15568,0,417,-244,-219,574,-100,-12,172,1095,-276,0,0,910.0,,2023-04-21 03:00:00
2023-04-21,8,20146,22027,18417,1580,6545,0,15568,0,416,-261,-223,573,-91,-107,181,1095,-283,0,0,938.0,,2023-04-21 03:30:00
2023-04-21,9,20029,22486,18336,1582,6545,0,15568,0,300,-853,-192,673,-24,-19,498,1095,-569,0,0,1139.0,,2023-04-21 04:00:00
2023-04-21,10,20247,22797,18507,1583,6545,0,15568,0,352,-893,-199,670,0,-14,491,1095,-592,0,0,1074.0,,2023-04-21 04:30:00
2023-04-21,11,20736,24238,19015,1610,6545,0,15568,0,21,-1287,-568,649,68,65,-342,1095,-784,0,0,1415.0,,2023-04-21 05:00:00
2023-04-21,12,21459,25059,19726,1637,6545,0,15568,0,13,-1307,-596,618,218,104,-393,1095,-791,0,0,1490.0,,2023-04-21 05:30:00
2023-04-21,13,23473,26872,21565,1676,6545,10,15568,0,13,-1193,-658,105,362,245,-424,1095,-611,0,0,1627.0,,2023-04-21 06:00:00
2023-04-21,14,25649,28986,23562,1715,6545,167,15568,0,11,-1170,-647,103,383,276,-424,1095,-585,0,0,1825.0,,2023-04-21 06:30:00
2023-04-21,15,28047,29201,25749,1764,6545,472,15568,0,12,-358,-69,656,258,132,-125,1095,-90,0,0,1499.0,,2023-04-21 07:00:00
2023-04-21,16,29246,30208,26826,1812,6545,901,15568,0,10,-261,-22,755,222,76,-112,1095,-57,0,0,1909.0,,2023-04-21 07:30:00
2023-04-21,17,30778,31288,28275,1918,6545,1554,15568,0,10,879,211,927,85,1,246,1095,25,0,0,1578.0,,2023-04-21 08:00:00
2023-04-21,18,30975,31487,28525,2023,6545,2017,15568,0,12,969,224,930,60,10,264,1095,32,0,0,1795.0,,2023-04-21 08:30:00
2023-04-21,19,31059,31635,28702,2161,6545,2247,15568,0,7,700,114,1048,-69,0,736,1095,119,0,0,1485.0,,2023-04-21 09:00:00
2023-04-21,20,30908,31634,28706,2298,6545,2429,15568,0,6,706,120,1048,-220,0,756,1095,133,0,0,1573.0,,2023-04-21 09:30:00
2023-04-21,21,31273,32167,29188,2423,6545,2586,15568,0,6,1525,649,1048,-350,-38,882,1095,416,0,0,1578.0,,2023-04-21 10:00:00
2023-04-21,22,30726,31633,28752,2548,6545,2737,15568,0,5,1570,689,1049,-263,-139,886,1095,443,0,0,1681.0,,2023-04-21 10:30:00
2023-04-21,23,29860,30504,28018,2642,6545,3183,15568,0,7,1382,742,1048,-113,-24,995,1095,732,0,0,1579.0,,2023-04-21 11:00:00
2023-04-21,24,29542,30050,27729,2735,6545,3161,15568,0,8,1380,745,1048,18,25,999,1095,751,0,0,1428.0,,2023-04-21 11:30:00
2023-04-21,25,29588,30110,27764,2794,6545,3650,15568,0,8,1675,721,1048,-14,0,999,1095,745,0,0,1382.0,,2023-04-21 12:00:00
2023-04-21,26,29290,29905,27529,2853,6545,4037,15568,0,4,1697,721,1048,-111,0,999,1095,744,0,0,1279.0,,2023-04-21 12:30:00
2023-04-21,27,28791,29320,27044,2817,6545,4433,15568,0,7,1865,797,1048,-22,0,999,1095,700,0,0,1127.0,,2023-04-21 13:00:00
2023-04-21,28,27979,28531,26269,2781,6545,4299,15568,0,8,1877,805,1048,-44,0,999,1095,696,0,0,1046.0,,2023-04-21 13:30:00
2023-04-21,29,27370,28069,25671,2755,6545,4347,15568,0,6,1995,911,1048,-193,0,999,1095,668,0,0,1051.0,,2023-04-21 14:00:00
2023-04-21,30,26761,27507,25064,2728,6545,4176,15568,0,12,2000,918,1049,-234,0,999,1095,667,0,0,1157.0,,2023-04-21 14:30:00
2023-04-21,31,26261,27004,24584,2673,6545,4194,15568,0,13,1952,919,1049,-230,0,906,1095,703,0,0,1216.0,,2023-04-21 15:00:00
2023-04-21,32,26475,27120,24797,2618,6545,4065,15568,0,12,1950,921,1049,-82,-51,902,1095,706,0,0,1789.0,,2023-04-21 15:30:00
2023-04-21,33,27200,27722,25439,2512,6545,3793,15568,0,13,1909,988,1048,68,-9,627,1095,749,0,0,2247.0,,2023-04-21 16:00:00
2023-04-21,34,28061,28574,26235,2405,6545,3326,15568,0,13,1896,971,1048,211,0,614,1095,737,0,0,2278.0,,2023-04-21 16:30:00
2023-04-21,35,28656,29167,26757,2279,6545,2740,15568,0,11,1297,206,978,357,0,185,1095,239,0,0,2440.0,,2023-04-21 17:00:00
2023-04-21,36,29605,30116,27581,2153,6545,2280,15568,0,11,1248,151,966,400,31,167,1095,200,0,0,2472.0,,2023-04-21 17:30:00
2023-04-21,37,29947,30512,27941,1975,6545,1676,15568,0,11,622,87,281,400,132,297,1095,-54,0,0,2635.0,,2023-04-21 18:00:00
2023-04-21,38,30080,30659,28068,1797,6545,1085,15568,0,11,617,87,240,400,182,302,1096,-68,0,0,2416.0,,2023-04-21 18:30:00
2023-04-21,39,30732,31241,28649,1680,6545,516,15568,0,9,1607,238,405,348,40,533,1095,88,0,0,2357.0,,2023-04-21 19:00:00
2023-04-21,40,30667,31177,28546,1563,6545,125,15568,0,10,1678,251,417,333,44,541,1095,101,0,0,2645.0,,2023-04-21 19:30:00
2023-04-21,41,30469,30979,28344,1511,6545,2,15568,0,10,1655,343,554,188,1,312,1095,194,0,0,2499.0,,2023-04-21 20:00:00
2023-04-21,42,30244,30755,28071,1458,6545,0,15568,0,11,1651,348,564,77,0,304,1095,204,0,0,2596.0,,2023-04-21 20:30:00
2023-04-21,43,29711,30245,27452,1405,6545,0,15568,0,13,1490,298,944,-21,0,313,1095,338,0,0,2140.0,,2023-04-21 21:00:00
2023-04-21,44,28486,29202,26301,1352,6545,0,15568,0,14,1465,286,962,-151,-51,312,1095,342,0,0,1691.0,,2023-04-21 21:30:00
2023-04-21,45,27147,27942,25097,1309,6545,0,15568,0,9,931,-55,923,-185,-11,-35,1095,194,0,0,1686.0,,2023-04-21 22:00:00
2023-04-21,46,25778,26685,23863,1266,6545,0,15568,0,8,900,-68,920,-177,-105,-49,1108,185,0,0,1819.0,,2023-04-21 22:30:00
2023-04-21,47,24482,25267,22661,1222,6545,0,15568,0,8,1067,308,796,-105,-102,-70,1275,195,0,0,1834.0,,2023-04-21 23:00:00
2023-04-21,48,23378,23957,21615,1178,6545,0,15568,0,7,1074,331,792,24,-2,-70,1296,199,0,0,1950.0,,2023-04-21 23:30:00
2023-04-22,1,22541,23063,20827,1126,6545,0,15568,0,7,824,250,345,-15,0,242,1296,327,0,0,1914.0,,2023-04-22 00:00:00
2023-04-22,2,22082,22715,20438,1074,6545,0,15572,0,33,816,246,323,-100,0,254,1296,336,0,0,1821.0,,2023-04-22 00:30:00
2023-04-22,3,21886,22659,20289,1070,6545,0,15572,0,119,996,256,273,-110,-44,150,1296,340,0,0,1759.0,,2023-04-22 01:00:00
2023-04-22,4,21993,22737,20482,1066,6545,0,15572,0,197,1009,259,273,-44,-3,146,1295,342,0,0,2003.0,,2023-04-22 01:30:00
2023-04-22,5,21756,22560,20292,1070,6545,0,15572,0,201,1056,340,213,-103,0,162,1287,396,0,0,2150.0,,2023-04-22 02:00:00
2023-04-22,6,21335,22313,19893,1073,6545,0,15572,0,346,1060,346,209,-132,0,162,1256,399,0,0,2285.0,,2023-04-22 02:30:00
2023-04-22,7,20829,21941,19450,1079,6545,0,15572,0,480,1198,346,2,-132,0,219,882,354,0,0,2285.0,,2023-04-22 03:00:00
2023-04-22,8,20548,21588,19181,1085,6545,0,15572,0,408,1204,347,0,-132,0,222,835,354,0,0,2602.0,,2023-04-22 03:30:00
2023-04-22,9,20259,21236,18911,1101,6545,0,15572,0,345,1080,405,157,-132,0,143,835,468,0,0,2795.0,,2023-04-22 04:00:00
2023-04-22,10,20110,21146,18797,1117,6545,0,15572,0,404,1075,406,167,-132,0,140,852,476,0,0,2798.0,,2023-04-22 04:30:00
2023-04-22,11,20348,21288,19055,1126,6545,0,15572,0,308,1195,291,2,-132,0,382,1072,531,0,0,2695.0,,2023-04-22 05:00:00
2023-04-22,12,20478,21338,19217,1135,6545,0,15572,0,210,1210,291,0,-150,0,391,1113,538,0,0,2790.0,,2023-04-22 05:30:00
2023-04-22,13,21540,22261,20202,1152,6545,37,15572,0,9,1558,590,410,-212,0,478,1275,690,0,0,2734.0,,2023-04-22 06:00:00
2023-04-22,14,22251,23055,20897,1169,6545,271,15572,0,12,1583,619,461,-279,-13,481,1296,707,0,0,2599.0,,2023-04-22 06:30:00
2023-04-22,15,23669,24634,22177,1169,6545,650,15572,0,11,1804,899,293,-315,-139,623,1296,980,0,0,2559.0,,2023-04-22 07:00:00
2023-04-22,16,24623,25759,23096,1168,6545,1192,15572,0,9,1818,919,292,-336,-291,628,1296,998,0,0,2906.0,,2023-04-22 07:30:00
2023-04-22,17,25616,26906,24014,1218,6545,1892,15572,0,7,1974,919,282,-341,-442,685,1296,998,0,0,2790.0,,2023-04-22 08:00:00
2023-04-22,18,25889,27267,24266,1268,6545,2389,15572,0,6,1982,920,286,-391,-481,688,1296,998,0,0,2691.0,,2023-04-22 08:30:00
2023-04-22,19,26300,27658,24606,1343,6545,3201,15572,0,6,1920,970,775,-451,-401,959,1296,998,0,0,2740.0,,2023-04-22 09:00:00
2023-04-22,20,26272,27676,24487,1417,6545,4063,15572,0,9,1912,970,799,-451,-444,969,1296,998,0,0,2721.0,,2023-04-22 09:30:00
2023-04-22,21,25571,27048,23825,1486,6545,4707,15572,0,9,1632,850,953,-451,-517,903,1296,980,0,0,2866.0,,2023-04-22 10:00:00
2023-04-22,22,25020,26510,23347,1554,6545,5402,15572,0,8,1618,843,956,-451,-531,900,1296,978,0,0,2940.0,,2023-04-22 10:30:00
2023-04-22,23,24585,26075,22939,1585,6545,5710,15572,0,8,1676,877,1049,-451,-531,996,1296,951,0,0,2909.0,,2023-04-22 11:00:00
2023-04-22,24,24166,25656,22560,1616,6545,6505,15572,0,8,1678,880,1048,-451,-531,999,1296,951,0,0,2973.0,,2023-04-22 11:30:00
2023-04-22,25,24013,25499,22415,1620,6545,6431,15572,0,5,1598,879,1049,-451,-530,884,1296,995,0,0,3041.0,,2023-04-22 12:00:00
2023-04-22,26,23758,25246,22222,1623,6545,5991,15572,0,7,1597,882,1049,-451,-530,880,1295,998,0,0,2965.0,,2023-04-22 12:30:00
2023-04-22,27,23500,24985,21848,1577,6545,6156,15572,0,4,1775,981,628,-451,-530,765,1296,998,0,0,2723.0,,2023-04-22 13:00:00
2023-04-22,28,23462,24951,21660,1531,6545,5773,15572,0,8,1789,988,563,-451,-530,761,1296,998,0,0,2430.0,,2023-04-22 13:30:00
2023-04-22,29,23395,24882,21596,1485,6545,5494,15572,0,6,1915,992,278,-451,-530,871,1295,997,0,0,1916.0,,2023-04-22 14:00:00
2023-04-22,30,23126,24613,21253,1438,6545,4979,15572,0,7,1920,990,275,-451,-529,875,1296,997,0,0,1508.0,,2023-04-22 14:30:00
2023-04-22,31,23250,24737,21383,1367,6545,4541,15572,0,6,1850,901,105,-451,-530,728,1296,998,0,0,1376.0,,2023-04-22 15:00:00
2023-04-22,32,23418,24905,21551,1295,6545,4093,15572,0,6,1846,898,103,-451,-530,723,1296,997,0,0,1187.0,,2023-04-22 15:30:00
2023-04-22,33,24705,26190,22597,1227,6545,3865,15572,0,5,1899,986,656,-451,-529,789,1296,998,0,0,921.0,,2023-04-22 16:00:00
2023-04-22,34,25594,27084,23346,1159,6545,3294,15572,0,10,1896,990,751,-451,-529,791,1295,996,0,0,734.0,,2023-04-22 16:30:00
2023-04-22,35,26801,28291,24341,1090,6545,2621,15572,0,9,1716,919,548,-451,-530,861,1296,942,0,0,857.0,,2023-04-22 17:00:00
2023-04-22,36,27788,29278,25237,1020,6545,1843,15572,0,9,1707,916,529,-451,-530,863,1296,938,0,0,795.0,,2023-04-22 17:30:00
2023-04-22,37,28431,29920,25881,960,6545,1234,15572,0,8,1956,988,223,-451,-530,699,1296,961,0,0,799.0,,2023-04-22 18:00:00
2023-04-22,38,28707,30195,26143,900,6545,859,15572,0,8,1961,989,222,-451,-529,694,1296,962,0,0,658.0,,2023-04-22 18:30:00
2023-04-22,39,28845,30333,26300,840,6545,365,15572,0,8,1629,859,436,-451,-529,839,1296,927,0,0,588.0,,2023-04-22 19:00:00
2023-04-22,40,28991,30479,26438,779,6545,88,15572,0,8,1610,853,455,-451,-529,845,1296,925,0,0,690.0,,2023-04-22 19:30:00
2023-04-22,41,29280,30768,26733,762,6545,2,15572,0,8,1688,960,722,-451,-529,825,1295,952,0,0,639.0,,2023-04-22 20:00:00
2023-04-22,42,29180,30671,26634,745,6545,0,15572,0,11,1693,962,734,-451,-529,823,1295,949,0,0,705.0,,2023-04-22 20:30:00
2023-04-22,43,28136,29629,25623,747,6545,0,15572,0,12,1666,733,742,-451,-530,453,1296,745,0,0,701.0,,2023-04-22 21:00:00
2023-04-22,44,27264,28753,24858,748,6545,0,15572,0,9,1661,714,731,-451,-529,438,1295,724,0,0,649.0,,2023-04-22 21:30:00
2023-04-22,45,26150,27635,23873,744,6545,0,15572,0,6,1492,613,416,-451,-528,373,1296,477,0,0,854.0,,2023-04-22 22:00:00
2023-04-22,46,25123,26615,22880,739,6545,0,15572,0,12,1492,615,415,-451,-529,378,1296,474,0,0,828.0,,2023-04-22 22:30:00
2023-04-22,47,23642,25134,21527,746,6545,0,15572,0,11,1969,968,713,-451,-530,970,1296,965,0,0,1053.0,,2023-04-22 23:00:00
2023-04-22,48,22578,24066,20573,753,6545,0,15572,0,8,1998,993,755,-451,-529,999,1295,997,0,0,1170.0,,2023-04-22 23:30:00
2023-04-23,1,21831,23318,19842,749,6545,0,15572,0,7,1998,993,1047,-451,-529,999,1296,997,0,0,1210.0,,2023-04-23 00:00:00
2023-04-23,2,21328,22800,19375,744,6545,0,15572,0,5,1998,992,1049,-451,-516,999,1295,997,0,0,1226.0,,2023-04-23 00:30:00
2023-04-23,3,21094,22443,19211,758,6545,0,15572,0,6,1998,992,1049,-451,-392,999,1296,997,0,0,1299.0,,2023-04-23 01:00:00
2023-04-23,4,21264,22519,19391,771,6545,0,15572,0,8,1997,992,1049,-451,-296,999,1295,998,0,0,1283.0,,2023-04-23 01:30:00
2023-04-23,5,21028,22437,19184,778,6545,0,15572,0,226,1998,992,1048,-451,-232,999,1295,998,0,0,1067.0,,2023-04-23 02:00:00
2023-04-23,6,20688,22430,18801,785,6545,0,15572,0,419,1998,992,1050,-451,-372,999,1295,998,0,0,1077.0,,2023-04-23 02:30:00
2023-04-23,7,20223,22272,18339,799,6545,0,15572,0,591,1997,992,1049,-451,-507,999,1295,998,0,0,931.0,,2023-04-23 03:00:00
2023-04-23,8,19918,22041,18011,812,6545,0,15572,0,642,1997,991,1049,-451,-530,999,1296,995,0,0,773.0,,2023-04-23 03:30:00
2023-04-23,9,19817,22082,17887,827,6545,0,15572,0,784,1957,963,999,-451,-530,960,1296,924,0,0,592.0,,2023-04-23 04:00:00
2023-04-23,10,19540,21801,17650,842,6545,0,15572,0,779,1955,960,997,-451,-531,958,1296,920,0,0,532.0,,2023-04-23 04:30:00
2023-04-23,11,19591,21853,17703,860,6545,0,15572,0,780,1945,931,1001,-451,-531,942,1296,950,0,0,539.0,,2023-04-23 05:00:00
2023-04-23,12,19598,21860,17711,877,6545,0,15572,0,781,1944,929,1002,-451,-530,941,1296,953,0,0,653.0,,2023-04-23 05:30:00
2023-04-23,13,19989,22101,18073,895,6545,23,15572,0,630,1877,902,1000,-451,-531,834,1296,971,0,0,743.0,,2023-04-23 06:00:00
2023-04-23,14,20385,22448,18413,912,6545,237,15572,0,581,1873,901,1000,-451,-531,830,1275,972,0,0,733.0,,2023-04-23 06:30:00
2023-04-23,15,21432,23162,19356,915,6545,608,15572,0,248,1893,937,1046,-451,-531,861,1012,945,0,0,740.0,,2023-04-23 07:00:00
2023-04-23,16,22134,23626,19983,918,6545,1257,15572,0,10,1895,941,1048,-451,-531,862,1000,945,0,0,666.0,,2023-04-23 07:30:00
2023-04-23,17,22813,24306,20698,963,6545,1832,15572,0,11,1993,988,953,-451,-531,980,1263,994,0,0,650.0,,2023-04-23 08:00:00
2023-04-23,18,23503,24992,21372,1008,6545,2391,15572,0,7,1998,992,950,-451,-531,984,1296,997,0,0,842.0,,2023-04-23 08:30:00
2023-04-23,19,24440,25928,22168,1070,6545,2789,15572,0,6,1998,992,1048,-451,-531,999,1296,997,0,0,831.0,,2023-04-23 09:00:00
2023-04-23,20,24694,26186,22381,1131,6545,3267,15572,0,10,1997,993,1048,-451,-531,999,1296,997,0,0,757.0,,2023-04-23 09:30:00
2023-04-23,21,24887,26378,22539,1176,6545,3639,15572,0,9,1997,993,1048,-451,-531,999,1296,997,0,0,768.0,,2023-04-23 10:00:00
2023-04-23,22,25102,26592,22689,1221,6545,4016,15572,0,8,1997,992,1049,-451,-531,999,1295,997,0,0,821.0,,2023-04-23 10:30:00
2023-04-23,23,25120,26610,22748,1279,6545,4405,15572,0,8,1997,992,1048,-451,-531,999,1296,997,0,0,757.0,,2023-04-23 11:00:00
2023-04-23,24,25181,26667,22823,1336,6545,4603,15572,0,4,1998,992,1049,-451,-531,999,1296,997,0,0,947.0,,2023-04-23 11:30:00
2023-04-23,25,25209,26699,22758,1390,6545,5025,15572,0,8,1998,992,1048,-451,-531,999,1296,997,0,0,887.0,,2023-04-23 12:00:00
2023-04-23,26,25521,27007,23131,1444,6545,4836,15572,0,4,1998,993,1049,-451,-531,999,1296,997,0,0,1171.0,,2023-04-23 12:30:00
2023-04-23,27,25239,26729,22954,1513,6545,4924,15572,0,8,1998,992,1049,-451,-531,999,1296,997,0,0,1361.0,,2023-04-23 13:00:00
2023-04-23,28,25105,26595,22910,1582,6545,4940,15572,0,8,1998,992,1048,-451,-531,999,1296,998,0,0,1580.0,,2023-04-23 13:30:00
